# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
3539	3.8976E-001	8.4443E-004	8.1961E-002	9421	-6.1578E-003	-3.6606E-002	-6.3093E-003	2.5614E-002	-1.1868E-003
3540	3.9057E-001	8.4146E-004	8.1719E-002	9431	-6.1119E-003	-3.8345E-002	-1.7271E-002	2.4091E-002	-2.9588E-003
3541	3.8808E-001	8.2486E-004	8.0158E-002	9443	-6.2266E-003	-3.8160E-002	-1.7138E-002	1.5329E-002	1.3159E-002
3542	3.8596E-001	8.3001E-004	8.0700E-002	9453	-6.1418E-003	-3.7054E-002	-1.5752E-002	2.2918E-002	4.0765E-003
3543	3.8407E-001	8.3480E-004	8.1218E-002	9465	-7.1628E-003	-3.8570E-002	-1.2465E-002	3.0694E-002	-7.7883E-003
3544	3.8365E-001	8.3753E-004	8.1512E-002	9472	-7.0706E-003	-4.0367E-002	-1.4090E-002	2.5511E-002	-5.8946E-003
3545	3.8568E-001	8.3030E-004	8.0843E-002	9480	-6.7892E-003	-3.9160E-002	-1.5424E-002	1.2496E-002	-2.0324E-003
3546	3.8233E-001	8.3261E-004	8.1114E-002	9491	-7.9625E-003	-3.7679E-002	-1.9639E-002	1.7908E-002	-2.1022E-003
3547	3.8115E-001	8.3036E-004	8.0942E-002	9502	-7.9907E-003	-3.7641E-002	-1.7467E-002	1.9401E-002	3.3364E-003
3548	3.8066E-001	8.3417E-004	8.1377E-002	9517	-7.8063E-003	-3.8245E-002	-1.5958E-002	1.5617E-002	-7.0941E-003
3549	3.7527E-001	8.1335E-004	7.9409E-002	9532	-7.3435E-003	-3.7651E-002	-1.9283E-002	1.8199E-002	-1.0576E-002
3550	3.7270E-001	8.1749E-004	7.9848E-002	9540	-6.5580E-003	-3.6384E-002	-2.0739E-002	7.9477E-003	-3.6046E-003
3551	3.6871E-001	8.0813E-004	7.8971E-002	9549	-6.7416E-003	-3.6945E-002	-1.4922E-002	1.0006E-002	-2.2889E-003
3552	3.6473E-001	8.2883E-004	8.1044E-002	9561	-7.6070E-003	-3.9564E-002	-1.9436E-002	1.4867E-002	-2.0754E-003
3553	3.5720E-001	8.3832E-004	8.2027E-002	9574	-7.9752E-003	-3.8933E-002	-1.9809E-002	1.4788E-002	-9.6951E-003
3554	3.5060E-001	8.4196E-004	8.2431E-002	9585	-8.2119E-003	-3.7392E-002	-1.8910E-002	2.5782E-002	-6.5320E-003
3555	3.4594E-001	8.1285E-004	7.9643E-002	9600	-6.8863E-003	-3.3822E-002	-1.0750E-002	1.8531E-002	-3.1232E-003
3556	3.4147E-001	8.0408E-004	7.8841E-002	9614	-7.1769E-003	-3.0144E-002	-1.4984E-002	1.0969E-002	-6.7775E-003
3557	3.4332E-001	7.9722E-004	7.8241E-002	9632	-7.4194E-003	-3.0417E-002	-2.1077E-002	1.2820E-002	-2.8765E-003
3558	3.4190E-001	8.0121E-004	7.8674E-002	9642	-7.3815E-003	-3.2212E-002	-1.4694E-002	1.3805E-002	-3.8082E-003
3559	3.4207E-001	8.0080E-004	7.8686E-002	9655	-7.3686E-003	-3.2668E-002	-1.3609E-002	1.4121E-002	5.5818E-003
3560	3.4213E-001	8.1489E-004	8.0084E-002	9658	-6.7881E-003	-3.3898E-002	-1.7536E-002	2.3151E-003	-2.9938E-003
3561	3.4475E-001	8.1372E-004	8.0026E-002	9672	-6.8489E-003	-3.5327E-002	-1.9076E-002	8.1705E-003	-1.8052E-003
3562	3.4511E-001	8.0705E-004	7.9407E-002	9681	-7.6973E-003	-3.3857E-002	-1.7488E-002	8.5075E-003	-1.9622E-003
3563	3.4176E-001	8.0441E-004	7.9176E-002	9688	-7.5489E-003	-3.3999E-002	-1.9255E-002	3.1914E-003	-1.0132E-002
3564	3.3318E-001	7.9488E-004	7.8277E-002	9698	-7.3762E-003	-3.3465E-002	-2.4750E-002	2.7736E-003	-8.0599E-003
3565	3.1958E-001	7.9089E-004	7.7920E-002	9707	-6.9922E-003	-3.2005E-002	-1.5712E-002	1.3615E-002	-9.2082E-003
3566	3.0282E-001	7.8352E-004	7.7222E-002	9714	-6.8002E-003	-3.2417E-002	-1.1020E-002	2.0108E-002	5.1001E-003
3567	2.8772E-001	7.5719E-004	7.4666E-002	9724	-5.8008E-003	-2.9119E-002	-1.5646E-002	1.4254E-002	4.8648E-003
3568	2.7660E-001	7.6407E-004	7.5414E-002	9742	-5.1101E-003	-3.0235E-002	-1.1514E-002	1.4415E-002	9.0466E-004
3569	2.7102E-001	7.6540E-004	7.5574E-002	9749	-6.0319E-003	-2.5857E-002	-1.2742E-002	1.9920E-002	4.4284E-003
3570	2.6996E-001	7.5184E-004	7.4266E-002	9757	-5.4774E-003	-2.5423E-002	-1.1313E-002	1.7270E-002	9.5177E-003
3571	2.7044E-001	7.3421E-004	7.2558E-002	9766	-5.2148E-003	-2.5049E-002	-1.1168E-002	2.0489E-002	6.5309E-003
3572	2.7706E-001	7.6344E-004	7.5481E-002	9775	-5.4405E-003	-2.8778E-002	-1.3222E-002	2.0212E-002	7.3570E-003
3573	2.8535E-001	7.5542E-004	7.4708E-002	9780	-6.3192E-003	-2.8612E-002	-1.5520E-002	6.4446E-003	4.5715E-003
3574	2.9679E-001	7.6836E-004	7.6023E-002	9789	-6.3475E-003	-2.7533E-002	-1.5817E-002	2.1864E-003	-2.6400E-003
3575	3.0410E-001	7.8359E-004	7.7573E-002	9800	-6.2716E-003	-3.0704E-002	-1.6541E-002	4.2278E-003	-4.0302E-003
3576	3.0638E-001	7.8751E-004	7.7976E-002	9804	-6.6364E-003	-3.2729E-002	-1.7284E-002	3.4430E-003	-2.7298E-003
3577	3.0603E-001	7.9015E-004	7.8251E-002	9807	-8.0976E-003	-3.3880E-002	-1.8310E-002	-2.5613E-003	-8.0443E-003
3578	2.9800E-001	7.8633E-004	7.7895E-002	9813	-8.2650E-003	-3.2046E-002	-1.8724E-002	9.6141E-004	-5.2983E-003
3579	2.8390E-001	7.6766E-004	7.6054E-002	9815	-7.3111E-003	-2.9064E-002	-1.8777E-002	-4.2499E-003	7.9453E-004
3580	2.6345E-001	7.5252E-004	7.4573E-002	9820	-5.9927E-003	-2.7781E-002	-2.4714E-002	3.7475E-003	2.3249E-003
3581	2.4908E-001	7.4154E-004	7.3511E-002	9827	-5.2436E-003	-2.6869E-002	-1.5062E-002	1.1690E-002	1.5085E-002
3582	2.3763E-001	7.2844E-004	7.2220E-002	9829	-5.3179E-003	-2.3305E-002	-1.2093E-002	1.5551E-002	9.2307E-003
3583	2.3069E-001	7.3680E-004	7.3071E-002	9835	-5.9933E-003	-2.1795E-002	-1.3659E-002	1.4107E-002	8.4980E-003
3584	2.2608E-001	7.4910E-004	7.4298E-002	9837	-5.7956E-003	-2.5339E-002	-1.7893E-002	1.3299E-002	1.8051E-002
3585	2.2376E-001	7.2949E-004	7.2372E-002	9842	-5.7245E-003	-2.4365E-002	-1.5738E-002	5.1027E-003	1.0019E-002
3586	2.2352E-001	7.1661E-004	7.1112E-002	9847	-5.9440E-003	-2.1583E-002	-1.3438E-002	3.6924E-003	1.6289E-002
3587	2.2780E-001	7.2381E-004	7.1845E-002	9852	-5.2678E-003	-2.1604E-002	-1.4050E-002	1.7645E-002	1.7667E-002
3588	2.4006E-001	7.1271E-004	7.0753E-002	9855	-4.3975E-003	-2.3686E-002	-1.3835E-002	1.8229E-002	1.3800E-002
3589	2.5625E-001	7.3183E-004	7.2677E-002	9862	-5.5298E-003	-2.7939E-002	-9.7529E-003	1.2603E-002	1.4302E-002
3590	2.7494E-001	7.4527E-004	7.4019E-002	9864	-6.5098E-003	-2.9729E-002	-1.2465E-002	1.1042E-002	6.3199E-003
3591	2.9626E-001	7.4241E-004	7.3755E-002	9869	-7.1909E-003	-2.7881E-002	-1.9500E-002	3.6531E-003	1.8871E-003
3592	3.1785E-001	7.7018E-004	7.6544E-002	9877	-7.9890E-003	-3.1091E-002	-2.1106E-002	5.1735E-003	6.4968E-003
3593	3.3524E-001	7.7567E-004	7.7108E-002	9882	-7.6958E-003	-3.4800E-002	-1.9286E-002	5.7035E-003	8.7957E-003
3594	3.4831E-001	7.7411E-004	7.6972E-002	9887	-7.2497E-003	-3.0644E-002	-1.8511E-002	9.4994E-003	1.9144E-004
3595	3.6322E-001	7.5309E-004	7.4890E-002	9889	-7.4777E-003	-3.0246E-002	-1.5637E-002	1.7196E-002	-2.4476E-003
3596	3.7587E-001	7.8247E-004	7.7835E-002	9895	-7.8337E-003	-3.4125E-002	-1.7309E-002	1.6631E-002	3.2588E-003
3597	3.8746E-001	7.7331E-004	7.6947E-002	9901	-7.6119E-003	-3.3744E-002	-1.7724E-002	9.7556E-003	1.3408E-003
3598	3.9977E-001	7.9908E-004	7.9531E-002	9906	-8.2381E-003	-3.7343E-002	-9.8818E-003	9.2293E-003	2.4215E-004
3599	4.0804E-001	8.0360E-004	7.9997E-002	9910	-7.8695E-003	-3.9086E-002	-1.5821E-002	4.1342E-004	-1.0377E-002
3600	4.1169E-001	7.6986E-004	7.6639E-002	9910	-7.1891E-003	-3.6482E-002	-1.5482E-002	4.8012E-003	-5.2717E-003
3601	4.0676E-001	7.8418E-004	7.8080E-002	9914	-6.5619E-003	-3.7047E-002	-1.6002E-002	7.0407E-003	-5.0944E-003
3602	3.9476E-001	7.8267E-004	7.7950E-002	9919	-6.9988E-003	-3.6139E-002	-1.0314E-002	2.8841E-003	-7.5779E-003
3603	3.7880E-001	7.7361E-004	7.7070E-002	9925	-6.3131E-003	-3.4543E-002	-9.3846E-003	1.7645E-002	-5.9755E-003
3604	3.6019E-001	7.4892E-004	7.4629E-002	9930	-5.9365E-003	-3.0800E-002	-1.1612E-002	2.5598E-002	1.0045E-003
3605	3.4423E-001	7.2350E-004	7.2104E-002	9932	-5.9014E-003	-3.0247E-002	-1.0167E-002	2.3996E-002	6.7720E-003
3606	3.3132E-001	7.3023E-004	7.2804E-002	9940	-5.6107E-003	-2.8366E-002	-1.4923E-002	2.6231E-002	5.9898E-003
3607	3.2209E-001	7.2860E-004	7.2656E-002	9944	-5.3078E-003	-2.9313E-002	-9.1463E-003	1.8669E-002	2.7339E-003
3608	3.1335E-001	7.2799E-004	7.2613E-002	9949	-5.7574E-003	-2.8654E-002	-5.7101E-003	1.9103E-002	1.2335E-003
3609	3.0900E-001	7.1922E-004	7.1757E-002	9954	-5.5830E-003	-2.6590E-002	-4.4974E-003	2.3965E-002	5.3668E-003
3610	3.0963E-001	7.1652E-004	7.1496E-002	9957	-5.2166E-003	-2.8234E-002	-8.5212E-003	2.4445E-002	5.9277E-003
3611	3.1282E-001	7.1896E-004	7.1753E-002	9960	-5.7766E-003	-2.8319E-002	-8.1200E-003	2.0494E-002	5.1265E-003
3612	3.2178E-001	7.3037E-004	7.2910E-002	9965	-5.7894E-003	-2.7486E-002	-9.2211E-003	2.3221E-002	3.8884E-003
3613	3.3483E-001	7.3705E-004	7.3603E-002	9972	-6.6282E-003	-2.9438E-002	-9.2188E-003	1.4037E-002	-1.8450E-003
3614	3.4495E-001	7.3902E-004	7.3811E-002	9975	-6.9146E-003	-3.1907E-002	-1.1620E-002	1.6047E-002	-4.2155E-003
3615	3.4920E-001	7.3931E-004	7.3851E-002	9978	-7.0102E-003	-3.1420E-002	-1.7559E-002	1.7043E-002	-5.0797E-003
3616	3.5023E-001	7.3533E-004	7.3472E-002	9983	-6.9325E-003	-3.1738E-002	-1.5434E-002	7.0699E-003	-9.9334E-004
3617	3.4406E-001	7.2486E-004	7.2436E-002	9986	-6.8160E-003	-3.0563E-002	-1.3958E-002	1.2203E-002	-5.3837E-003
3618	3.3250E-001	7.1768E-004	7.1719E-002	9986	-5.9376E-003	-2.9001E-002	-5.9636E-003	2.3194E-002	5.4395E-003
3619	3.1924E-001	7.0193E-004	7.0163E-002	9991	-4.2692E-003	-2.7980E-002	-1.7845E-003	3.4254E-002	1.2571E-002
3620	3.1637E-001	7.0198E-004	7.0171E-002	9992	-3.9331E-003	-2.5214E-002	1.0072E-004	4.4143E-002	1.4327E-002
3621	3.2183E-001	7.0430E-004	7.0407E-002	9993	-3.7952E-003	-2.4705E-002	-3.9283E-003	4.4550E-002	9.2011E-003
3622	3.3811E-001	7.0957E-004	7.0936E-002	9994	-4.5642E-003	-2.8322E-002	-3.0320E-003	2.4448E-002	3.8252E-003
3623	3.5850E-001	7.2410E-004	7.2396E-002	9996	-5.8316E-003	-3.0481E-002	-7.6791E-003	2.1040E-002	-3.5525E-004
3624	3.7830E-001	7.3382E-004	7.3374E-002	9998	-6.2274E-003	-3.3492E-002	-9.3602E-003	2.2582E-002	-7.0502E-003
3625	3.9839E-001	7.3542E-004	7.3542E-002	10000	-7.5216E-003	-3.3686E-002	-8.8408E-003	2.1746E-002	-4.3271E-003
3626	4.1392E-001	7.5049E-004	7.5049E-002	10000	-7.7031E-003	-3.4092E-002	-1.5816E-002	1.4575E-002	-8.5873E-003
3627	4.2442E-001	7.7482E-004	7.7486E-002	10001	-8.2871E-003	-3.6567E-002	-1.7959E-002	1.0647E-002	-7.8736E-003
3628	4.2593E-001	7.7138E-004	7.7146E-002	10002	-8.4464E-003	-3.7139E-002	-1.9617E-002	2.0056E-004	-1.1395E-002
3629	4.1620E-001	7.4556E-004	7.4563E-002	10002	-7.6215E-003	-3.6131E-002	-1.5903E-002	-2.5441E-004	-6.6008E-003
3630	3.9529E-001	7.3358E-004	7.3369E-002	10003	-6.8475E-003	-3.3905E-002	-9.4087E-003	1.1424E-002	9.7983E-004
3631	3.6913E-001	7.1548E-004	7.1562E-002	10004	-5.5501E-003	-3.0375E-002	4.8292E-004	2.5777E-002	7.4287E-003
3632	3.4654E-001	6.9498E-004	6.9519E-002	10006	-4.5035E-003	-2.5788E-002	9.6027E-004	3.3890E-002	1.4232E-002
3633	3.3440E-001	6.9236E-004	6.9264E-002	10008	-4.1583E-003	-2.6901E-002	-5.7530E-003	4.0692E-002	1.3456E-002
3634	3.3043E-001	6.9841E-004	6.9883E-002	10012	-4.3395E-003	-2.9134E-002	-1.9721E-003	4.2729E-002	6.5074E-003
3635	3.3700E-001	6.9191E-004	6.9239E-002	10014	-4.8703E-003	-2.6476E-002	-6.3714E-003	3.7730E-002	8.3158E-003
3636	3.5063E-001	6.9214E-004	6.9269E-002	10016	-5.8322E-003	-2.7208E-002	-1.5679E-002	2.4083E-002	1.3333E-002
3637	3.6642E-001	7.1162E-004	7.1226E-002	10018	-5.9043E-003	-3.1144E-002	-9.4006E-003	1.9664E-002	1.5727E-003
3638	3.8469E-001	7.1952E-004	7.2021E-002	10019	-6.2159E-003	-3.2610E-002	-1.0752E-002	1.4597E-002	-6.6793E-003
3639	4.0101E-001	7.2864E-004	7.2944E-002	10022	-6.4828E-003	-3.4799E-002	-1.3810E-002	1.0342E-002	-1.3740E-003
3640	4.1073E-001	7.3103E-004	7.3187E-002	10023	-6.5766E-003	-3.6678E-002	-1.4450E-002	9.6088E-003	-7.8825E-003
3641	4.1535E-001	7.3497E-004	7.3600E-002	10028	-7.7511E-003	-3.4364E-002	-1.1334E-002	2.5496E-003	-1.1462E-002
3642	4.1171E-001	7.3736E-004	7.3843E-002	10029	-7.4909E-003	-3.3324E-002	-1.1049E-002	4.0905E-003	-5.3244E-003
3643	4.0113E-001	7.1580E-004	7.1681E-002	10028	-7.3876E-003	-3.1188E-002	-9.2667E-003	1.6012E-002	-4.5728E-003
3644	3.8861E-001	7.1605E-004	7.1709E-002	10029	-6.2206E-003	-3.1409E-002	-6.6054E-003	2.0522E-002	-1.1651E-003
3645	3.7187E-001	6.9887E-004	6.9999E-002	10032	-5.7814E-003	-2.9863E-002	-4.7877E-003	2.3008E-002	1.6983E-003
3646	3.5828E-001	6.9357E-004	6.9474E-002	10034	-5.4245E-003	-2.7855E-002	-3.4756E-003	2.3149E-002	1.8181E-003
3647	3.4801E-001	6.9306E-004	6.9437E-002	10038	-5.2277E-003	-2.9078E-002	-2.0055E-003	2.7547E-002	5.4665E-003
3648	3.4285E-001	6.7737E-004	6.7875E-002	10041	-5.0520E-003	-2.7481E-002	-8.3683E-004	3.3143E-002	1.5286E-003
3649	3.4400E-001	6.7919E-004	6.8051E-002	10039	-4.6610E-003	-2.7404E-002	-6.0863E-003	3.1047E-002	5.1872E-003
3650	3.5287E-001	6.8048E-004	6.8191E-002	10042	-4.8582E-003	-2.8110E-002	-6.1122E-003	3.4485E-002	6.3545E-003
3651	3.6849E-001	6.8682E-004	6.8833E-002	10044	-5.7413E-003	-2.9450E-002	-3.2087E-003	2.3103E-002	4.9005E-003
3652	3.8602E-001	7.0723E-004	7.0879E-002	10044	-6.0543E-003	-3.2498E-002	-2.6289E-003	1.3622E-002	4.1706E-003
3653	4.0665E-001	7.1307E-004	7.1468E-002	10045	-7.1165E-003	-3.2671E-002	-9.2019E-003	1.3052E-002	-7.4826E-003
3654	4.2496E-001	7.3150E-004	7.3314E-002	10045	-7.3598E-003	-3.4700E-002	-1.1911E-002	1.4045E-002	-5.0595E-003
3655	4.3995E-001	7.2543E-004	7.2710E-002	10046	-7.0036E-003	-3.4696E-002	-8.0288E-003	1.3528E-002	-7.2388E-003
3656	4.5243E-001	7.1467E-004	7.1628E-002	10045	-7.6493E-003	-3.3903E-002	-4.3154E-003	1.4533E-002	-8.3726E-003
3657	4.6373E-001	7.2216E-004	7.2387E-002	10047	-7.3355E-003	-3.5567E-002	-4.2052E-003	2.0453E-002	-7.7121E-003
3658	4.7300E-001	7.3856E-004	7.4034E-002	10048	-7.2109E-003	-3.7388E-002	-9.0020E-003	1.8321E-002	-6.5435E-003
3659	4.7995E-001	7.3315E-004	7.3492E-002	10048	-6.8364E-003	-3.7525E-002	-1.0094E-002	1.4858E-002	-6.1982E-003
3660	4.8317E-001	7.2236E-004	7.2414E-002	10049	-7.1693E-003	-3.5939E-002	-7.4695E-003	1.2823E-002	-1.1516E-002
3661	4.8133E-001	7.2391E-004	7.2573E-002	10050	-7.3010E-003	-3.6628E-002	-6.6998E-003	1.1586E-002	-9.0613E-003
3662	4.7713E-001	7.3830E-004	7.4019E-002	10051	-7.7378E-003	-3.7172E-002	-8.2964E-003	1.8484E-002	-4.9428E-003
3663	4.6924E-001	7.2476E-004	7.2668E-002	10053	-6.6446E-003	-3.4944E-002	-3.7310E-003	2.6439E-002	-4.0377E-003
3664	4.6243E-001	7.1198E-004	7.1390E-002	10054	-6.8934E-003	-3.3092E-002	-3.2795E-003	2.4382E-002	-1.5180E-003
3665	4.5741E-001	7.0646E-004	7.0847E-002	10057	-6.1628E-003	-3.3996E-002	-1.1210E-003	2.2644E-002	-6.5573E-003
3666	4.5390E-001	7.1143E-004	7.1345E-002	10057	-6.6316E-003	-3.4771E-002	-9.7545E-004	2.6114E-002	-1.0025E-002
3667	4.4941E-001	7.0893E-004	7.1102E-002	10059	-6.3988E-003	-3.5324E-002	-1.4854E-003	1.9938E-002	-4.4161E-003
3668	4.4470E-001	6.9581E-004	6.9789E-002	10060	-5.9719E-003	-3.2611E-002	-3.7745E-003	2.1514E-002	-9.9453E-003
3669	4.4176E-001	7.0652E-004	7.0864E-002	10060	-6.5111E-003	-3.2719E-002	-3.7500E-003	2.5045E-002	-9.9945E-003
3670	4.3951E-001	7.0470E-004	7.0685E-002	10061	-5.7319E-003	-3.0317E-002	-2.5376E-004	3.2119E-002	-3.0851E-003
3671	4.4071E-001	7.0526E-004	7.0741E-002	10061	-6.1001E-003	-2.9827E-002	-2.9079E-003	3.0683E-002	-2.9925E-003
3672	4.4547E-001	6.9730E-004	6.9946E-002	10062	-6.3636E-003	-3.2240E-002	-6.6306E-003	2.3393E-002	-5.6587E-003
3673	4.5248E-001	7.1931E-004	7.2153E-002	10062	-7.3167E-003	-3.5487E-002	-7.8952E-003	2.4056E-002	-8.1495E-003
3674	4.5895E-001	7.1325E-004	7.1546E-002	10062	-7.2797E-003	-3.6449E-002	-7.0036E-003	1.6639E-002	-1.2379E-002
3675	4.5650E-001	7.1416E-004	7.1644E-002	10064	-7.2111E-003	-3.5581E-002	-8.9096E-003	7.7699E-003	-8.9378E-003
3676	4.5162E-001	7.1191E-004	7.1426E-002	10066	-6.9333E-003	-3.4576E-002	-9.6443E-003	1.7272E-002	-1.0559E-002
3677	4.4142E-001	7.0084E-004	7.0318E-002	10067	-6.5759E-003	-3.3880E-002	-7.9161E-004	2.1335E-002	-6.9842E-003
3678	4.2744E-001	6.8846E-004	6.9086E-002	10070	-5.7981E-003	-3.2165E-002	-5.1658E-003	2.3348E-002	-8.0957E-004
3679	4.1357E-001	6.7168E-004	6.7405E-002	10071	-4.9182E-003	-3.1798E-002	-8.2034E-004	2.6396E-002	2.3640E-003
3680	4.0423E-001	6.7226E-004	6.7470E-002	10073	-5.2241E-003	-2.9041E-002	-1.6528E-003	3.2537E-002	5.1723E-003
3681	4.0041E-001	6.7336E-004	6.7580E-002	10073	-5.8682E-003	-2.9150E-002	-1.7276E-003	2.7879E-002	4.6499E-003
3682	4.0148E-001	6.6413E-004	6.6657E-002	10074	-5.9183E-003	-2.9579E-002	-7.5078E-003	1.8892E-002	1.9515E-003
3683	4.0396E-001	6.6322E-004	6.6563E-002	10073	-6.7772E-003	-2.8412E-002	-7.1531E-003	1.7790E-002	-1.7806E-003
3684	4.0449E-001	6.6387E-004	6.6624E-002	10072	-6.5286E-003	-3.0355E-002	-6.3182E-003	9.9895E-003	-3.7829E-003
3685	4.0130E-001	6.7557E-004	6.7812E-002	10076	-6.7220E-003	-3.1100E-002	-6.9600E-003	1.2816E-002	5.9777E-004
3686	3.9573E-001	6.6246E-004	6.6503E-002	10078	-6.1088E-003	-2.8895E-002	-6.4597E-003	1.9537E-002	7.0586E-003
3687	3.9077E-001	6.5748E-004	6.6003E-002	10078	-5.0328E-003	-2.6984E-002	-1.2214E-003	3.0708E-002	3.8019E-003
3688	3.8864E-001	6.3285E-004	6.3527E-002	10077	-4.9050E-003	-2.5936E-002	6.6449E-005	3.1952E-002	8.5514E-003
3689	3.9523E-001	6.4560E-004	6.4801E-002	10075	-5.3513E-003	-2.5258E-002	-2.5493E-003	3.2623E-002	1.3270E-002
3690	4.1090E-001	6.5717E-004	6.5972E-002	10078	-5.5323E-003	-2.9319E-002	-8.7337E-003	2.4579E-002	5.6242E-003
3691	4.2849E-001	6.8356E-004	6.8624E-002	10079	-6.7561E-003	-3.1333E-002	-9.8633E-003	7.8065E-003	-9.7321E-003
3692	4.4359E-001	6.8375E-004	6.8643E-002	10079	-7.2241E-003	-3.2360E-002	-1.1380E-002	-2.1830E-003	-1.2056E-002
3693	4.5416E-001	7.0031E-004	7.0309E-002	10080	-7.2955E-003	-3.3085E-002	-1.2946E-002	2.7870E-003	-1.5395E-002
3694	4.5743E-001	6.7653E-004	6.7919E-002	10079	-6.6086E-003	-3.3291E-002	-7.9035E-003	1.7344E-002	-8.6987E-003
3695	4.5631E-001	6.8170E-004	6.8441E-002	10080	-6.2761E-003	-3.2676E-002	-6.0310E-003	3.1937E-002	-2.2731E-003
3696	4.5836E-001	6.8590E-004	6.8862E-002	10080	-5.6376E-003	-3.3293E-002	-2.3463E-003	3.4071E-002	-4.6333E-004
3697	4.6239E-001	6.8751E-004	6.9028E-002	10081	-5.4829E-003	-3.4644E-002	2.1501E-003	3.0372E-002	-5.1615E-003
3698	4.7080E-001	6.9139E-004	6.9414E-002	10080	-6.9275E-003	-3.5408E-002	-3.5193E-003	2.3867E-002	-2.9871E-003
3699	4.7996E-001	6.9979E-004	7.0254E-002	10079	-7.0519E-003	-3.7390E-002	-4.3792E-003	1.2753E-002	-5.3303E-003
3700	4.8580E-001	6.9708E-004	6.9988E-002	10081	-8.1556E-003	-3.7406E-002	-9.4204E-003	4.0298E-003	-7.7127E-003
3701	4.8363E-001	7.1306E-004	7.1593E-002	10081	-8.3914E-003	-3.8221E-002	-1.2308E-002	5.7347E-003	-1.4339E-002
3702	4.7343E-001	7.1539E-004	7.1827E-002	10081	-8.2371E-003	-3.9086E-002	-1.1045E-002	3.5636E-003	-1.3877E-002
3703	4.5329E-001	6.8003E-004	6.8274E-002	10080	-7.0527E-003	-3.4121E-002	-7.8970E-003	6.4934E-003	-5.1992E-003
3704	4.2730E-001	6.5940E-004	6.6199E-002	10079	-6.5275E-003	-3.2089E-002	-7.4846E-003	1.7953E-002	-5.4914E-004
3705	4.0105E-001	6.4227E-004	6.4481E-002	10079	-5.1222E-003	-2.8633E-002	-5.0978E-003	3.4662E-002	8.1222E-004
3706	3.7752E-001	6.3168E-004	6.3421E-002	10080	-3.8645E-003	-2.6273E-002	-1.6024E-003	3.7875E-002	3.1154E-003
3707	3.6364E-001	6.1982E-004	6.2228E-002	10079	-4.0258E-003	-2.3945E-002	1.0473E-003	3.9173E-002	9.7763E-003
3708	3.5946E-001	6.1424E-004	6.1661E-002	10077	-4.2057E-003	-2.3418E-002	1.2929E-003	3.3746E-002	8.8922E-003
3709	3.6668E-001	6.2804E-004	6.3053E-002	10079	-4.6183E-003	-2.5102E-002	-1.8963E-003	3.0112E-002	9.9974E-003
3710	3.8341E-001	6.2797E-004	6.3049E-002	10080	-5.2526E-003	-2.7513E-002	-2.7126E-003	3.1109E-002	7.6197E-003
3711	4.0600E-001	6.3691E-004	6.3943E-002	10079	-6.0468E-003	-2.7326E-002	-3.8320E-003	2.4844E-002	2.9373E-003
3712	4.3108E-001	6.4414E-004	6.4672E-002	10080	-7.3437E-003	-3.0388E-002	-8.9967E-003	1.4789E-002	-3.2567E-003
3713	4.5809E-001	6.8299E-004	6.8580E-002	10082	-8.4470E-003	-3.4739E-002	-1.1986E-002	7.0128E-003	-9.4628E-003
3714	4.7912E-001	7.0018E-004	7.0302E-002	10081	-9.2785E-003	-3.6431E-002	-1.3891E-002	-2.1768E-003	-1.2393E-002
3715	4.8810E-001	7.0982E-004	7.1277E-002	10083	-9.8060E-003	-3.6279E-002	-1.9552E-002	-9.7627E-003	-1.4859E-002
3716	4.8331E-001	7.0832E-004	7.1133E-002	10085	-9.5730E-003	-3.8136E-002	-1.6439E-002	-1.4361E-002	-1.6092E-002
3717	4.6674E-001	7.0389E-004	7.0689E-002	10085	-9.7110E-003	-3.6148E-002	-1.6378E-002	-7.4247E-003	-1.9151E-002
3718	4.3755E-001	6.6680E-004	6.6974E-002	10088	-8.6256E-003	-3.1347E-002	-1.3422E-002	3.7022E-003	-1.1298E-002
3719	4.0137E-001	6.4486E-004	6.4764E-002	10086	-7.6067E-003	-2.9396E-002	-7.0228E-003	1.1952E-002	3.6336E-004
3720	3.6658E-001	6.4355E-004	6.4632E-002	10086	-6.5254E-003	-2.7482E-002	-4.2033E-003	2.7052E-002	1.2014E-002
3721	3.4001E-001	6.2152E-004	6.2420E-002	10086	-5.0595E-003	-2.5026E-002	2.4794E-003	4.0836E-002	2.7065E-002
3722	3.2924E-001	6.0428E-004	6.0686E-002	10085	-4.1949E-003	-2.2524E-002	3.2257E-003	4.2673E-002	2.5089E-002
3723	3.3659E-001	6.0291E-004	6.0545E-002	10084	-4.8968E-003	-2.3166E-002	-2.7201E-003	3.2929E-002	2.0983E-002
3724	3.5497E-001	6.0756E-004	6.1023E-002	10088	-6.2270E-003	-2.3754E-002	-1.3911E-002	1.3862E-002	1.6687E-002
3725	3.7977E-001	6.4014E-004	6.4297E-002	10088	-8.0174E-003	-2.6724E-002	-1.9975E-002	-5.0277E-003	1.4763E-003
3726	4.0209E-001	6.9116E-004	6.9428E-002	10090	-9.4822E-003	-2.9536E-002	-2.7498E-002	-1.0950E-002	-3.0216E-004
3727	4.1749E-001	7.1380E-004	7.1698E-002	10089	-9.7049E-003	-3.1074E-002	-3.4324E-002	-1.3586E-002	2.4331E-003
