# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
3743	8.5073E-001	1.4381E-003	1.6974E-001	13931	-1.4490E-002	3.3229E-003	5.5999E-003	3.9091E-002	-1.2389E-002
3744	8.2824E-001	1.4415E-003	1.7014E-001	13931	-1.4785E-002	2.7756E-003	6.2533E-003	3.8110E-002	-1.1209E-002
3745	8.0028E-001	1.4350E-003	1.6937E-001	13930	-1.4780E-002	2.5755E-003	6.5358E-003	3.7478E-002	-1.0433E-002
3746	7.6452E-001	1.4043E-003	1.6574E-001	13929	-1.4341E-002	1.7492E-003	6.4375E-003	3.5350E-002	-1.0094E-002
3747	7.2260E-001	1.3601E-003	1.6052E-001	13929	-1.3525E-002	1.0917E-003	6.4176E-003	3.4308E-002	-9.5039E-003
3748	6.7770E-001	1.3219E-003	1.5600E-001	13928	-1.2852E-002	2.3886E-004	6.7080E-003	3.3155E-002	-9.0301E-003
3749	6.3869E-001	1.2989E-003	1.5330E-001	13929	-1.2575E-002	-1.0128E-003	6.6465E-003	3.0962E-002	-6.2692E-003
3750	6.2686E-001	1.3041E-003	1.5391E-001	13929	-1.2826E-002	-2.0815E-003	4.3200E-003	3.0641E-002	-5.9158E-003
3751	6.4322E-001	1.3105E-003	1.5467E-001	13930	-1.2950E-002	-2.0032E-003	3.4155E-003	2.9355E-002	-8.2237E-003
3752	6.7436E-001	1.2768E-003	1.5069E-001	13930	-1.1914E-002	-1.3958E-004	2.6381E-003	3.0040E-002	-9.4282E-003
3753	7.1531E-001	1.2430E-003	1.4671E-001	13930	-1.1133E-002	1.6609E-003	2.9140E-003	3.1605E-002	-1.0921E-002
3754	7.6825E-001	1.2741E-003	1.5037E-001	13930	-1.1469E-002	2.8074E-003	3.9151E-003	3.3452E-002	-1.3646E-002
3755	8.2521E-001	1.3204E-003	1.5584E-001	13930	-1.2222E-002	4.1189E-003	4.2858E-003	3.3915E-002	-1.5380E-002
3756	8.6391E-001	1.3810E-003	1.6300E-001	13930	-1.3391E-002	4.9923E-003	4.3543E-003	3.5346E-002	-1.6288E-002
3757	8.7454E-001	1.4176E-003	1.6733E-001	13932	-1.4079E-002	4.4429E-003	4.6924E-003	3.7376E-002	-1.5883E-002
3758	8.5453E-001	1.4451E-003	1.7057E-001	13932	-1.4779E-002	3.4392E-003	5.1958E-003	3.7004E-002	-1.1829E-002
3759	8.3269E-001	1.4629E-003	1.7266E-001	13931	-1.5282E-002	2.7528E-003	5.2032E-003	3.7382E-002	-7.1270E-003
3760	8.3358E-001	1.4546E-003	1.7168E-001	13931	-1.5338E-002	2.8543E-003	5.4983E-003	3.7217E-002	-6.6058E-003
3761	8.5204E-001	1.4616E-003	1.7250E-001	13930	-1.5390E-002	3.5412E-003	5.3566E-003	3.6407E-002	-1.0346E-002
3762	8.6755E-001	1.4631E-003	1.7268E-001	13930	-1.5394E-002	4.0420E-003	5.5249E-003	3.6664E-002	-1.1450E-002
3763	8.7457E-001	1.4623E-003	1.7259E-001	13930	-1.5266E-002	3.7258E-003	5.4341E-003	3.7306E-002	-1.1623E-002
3764	8.6847E-001	1.4526E-003	1.7145E-001	13930	-1.5117E-002	3.3923E-003	6.3438E-003	3.7233E-002	-1.0562E-002
3765	8.5550E-001	1.4291E-003	1.6867E-001	13931	-1.4788E-002	3.1918E-003	6.2956E-003	3.6970E-002	-1.1985E-002
3766	8.3216E-001	1.3996E-003	1.6519E-001	13931	-1.4139E-002	2.8056E-003	6.4928E-003	3.5873E-002	-1.3223E-002
3767	7.9385E-001	1.3384E-003	1.5797E-001	13930	-1.3071E-002	2.3096E-003	6.7288E-003	3.4045E-002	-1.0568E-002
3768	7.4808E-001	1.2787E-003	1.5093E-001	13931	-1.2137E-002	1.2506E-003	5.5882E-003	3.2892E-002	-8.0729E-003
3769	7.1638E-001	1.2382E-003	1.4614E-001	13931	-1.1369E-002	5.5401E-004	4.8866E-003	3.2830E-002	-6.7760E-003
3770	7.0605E-001	1.2586E-003	1.4856E-001	13931	-1.1899E-002	-4.5322E-004	4.1355E-003	3.0810E-002	-8.0768E-003
3771	7.1027E-001	1.3010E-003	1.5356E-001	13931	-1.2774E-002	-1.2956E-003	2.2677E-003	2.9495E-002	-1.2220E-002
3772	7.1682E-001	1.2774E-003	1.5077E-001	13931	-1.2186E-002	-9.6299E-004	1.6955E-003	2.9150E-002	-1.2967E-002
3773	7.2852E-001	1.2149E-003	1.4338E-001	13929	-1.0916E-002	4.2474E-004	2.6289E-003	2.9919E-002	-1.0298E-002
3774	7.5737E-001	1.2256E-003	1.4465E-001	13929	-1.0646E-002	2.4519E-003	3.3505E-003	3.1507E-002	-1.1364E-002
3775	7.9804E-001	1.2428E-003	1.4669E-001	13930	-1.1393E-002	3.5580E-003	4.0433E-003	3.1587E-002	-1.3268E-002
3776	8.3541E-001	1.2959E-003	1.5295E-001	13930	-1.2457E-002	3.8619E-003	4.0315E-003	3.3248E-002	-1.3526E-002
3777	8.7273E-001	1.3512E-003	1.5948E-001	13930	-1.3308E-002	4.2173E-003	3.9777E-003	3.4381E-002	-1.3521E-002
3778	9.1071E-001	1.4019E-003	1.6546E-001	13930	-1.4157E-002	4.6999E-003	3.9220E-003	3.5959E-002	-1.2693E-002
3779	9.4510E-001	1.4467E-003	1.7074E-001	13930	-1.4746E-002	4.8393E-003	4.1663E-003	3.7818E-002	-1.3014E-002
3780	9.7771E-001	1.4726E-003	1.7381E-001	13931	-1.5163E-002	5.1950E-003	4.0804E-003	3.8560E-002	-1.4553E-002
3781	1.0039E+000	1.4887E-003	1.7570E-001	13930	-1.5488E-002	5.3601E-003	4.7992E-003	3.8260E-002	-1.3854E-002
3782	1.0204E+000	1.5011E-003	1.7717E-001	13931	-1.5898E-002	5.9536E-003	5.2393E-003	3.7763E-002	-1.3807E-002
3783	1.0251E+000	1.5018E-003	1.7726E-001	13931	-1.5842E-002	5.8111E-003	4.5154E-003	3.9813E-002	-1.2322E-002
3784	1.0301E+000	1.5038E-003	1.7749E-001	13930	-1.5825E-002	5.7174E-003	5.1500E-003	3.9689E-002	-1.2690E-002
3785	1.0291E+000	1.5126E-003	1.7852E-001	13930	-1.5983E-002	5.5890E-003	5.0851E-003	3.8801E-002	-1.3668E-002
3786	1.0085E+000	1.5152E-003	1.7884E-001	13931	-1.6204E-002	5.0854E-003	5.5666E-003	3.8290E-002	-1.2583E-002
3787	9.7726E-001	1.5172E-003	1.7908E-001	13932	-1.6427E-002	4.1836E-003	5.7432E-003	3.8273E-002	-9.7301E-003
3788	9.5033E-001	1.5109E-003	1.7833E-001	13931	-1.6520E-002	3.8491E-003	6.0018E-003	3.8218E-002	-7.7949E-003
3789	9.3288E-001	1.4927E-003	1.7617E-001	13930	-1.6220E-002	3.9836E-003	5.7551E-003	3.8233E-002	-9.5743E-003
3790	9.1681E-001	1.4694E-003	1.7343E-001	13930	-1.5958E-002	3.8142E-003	5.7113E-003	3.6643E-002	-9.5474E-003
3791	9.0217E-001	1.4351E-003	1.6938E-001	13929	-1.5380E-002	3.7633E-003	5.6805E-003	3.5936E-002	-9.9077E-003
3792	8.8597E-001	1.4121E-003	1.6666E-001	13930	-1.4695E-002	3.5385E-003	5.4635E-003	3.6164E-002	-1.1630E-002
3793	8.5681E-001	1.3824E-003	1.6315E-001	13929	-1.4306E-002	3.0704E-003	5.9606E-003	3.3861E-002	-1.1718E-002
3794	8.1197E-001	1.3343E-003	1.5748E-001	13930	-1.3404E-002	2.5026E-003	6.2140E-003	3.3454E-002	-1.1130E-002
3795	7.6017E-001	1.2717E-003	1.5009E-001	13929	-1.2458E-002	1.5970E-003	6.2742E-003	3.2000E-002	-9.5481E-003
3796	7.1552E-001	1.2113E-003	1.4296E-001	13929	-1.1634E-002	5.3409E-004	5.5529E-003	2.9941E-002	-6.8827E-003
3797	6.9537E-001	1.2474E-003	1.4722E-001	13929	-1.2221E-002	-8.6724E-004	4.1497E-003	2.9343E-002	-6.2818E-003
3798	6.9433E-001	1.3224E-003	1.5608E-001	13930	-1.3922E-002	-2.5179E-003	3.1531E-003	2.7157E-002	-9.7163E-003
3799	6.9048E-001	1.3434E-003	1.5855E-001	13930	-1.4155E-002	-2.9068E-003	2.0349E-003	2.6859E-002	-1.0469E-002
3800	6.8658E-001	1.2465E-003	1.4712E-001	13930	-1.2382E-002	-1.4950E-003	2.5548E-003	2.8504E-002	-6.0327E-003
3801	7.1284E-001	1.1896E-003	1.4040E-001	13930	-1.1073E-002	9.6732E-004	3.2276E-003	2.9613E-002	-5.5857E-003
3802	7.7000E-001	1.2028E-003	1.4196E-001	13930	-1.1141E-002	2.6900E-003	4.2725E-003	3.0128E-002	-1.0714E-002
3803	8.3031E-001	1.2449E-003	1.4693E-001	13929	-1.1934E-002	3.6253E-003	4.8632E-003	2.9942E-002	-1.3557E-002
3804	8.8196E-001	1.3087E-003	1.5445E-001	13929	-1.2970E-002	4.2947E-003	4.5429E-003	3.1806E-002	-1.4375E-002
3805	9.1756E-001	1.3540E-003	1.5980E-001	13928	-1.3652E-002	4.7905E-003	4.7770E-003	3.2937E-002	-1.3834E-002
3806	9.3565E-001	1.3832E-003	1.6324E-001	13928	-1.4393E-002	4.7934E-003	4.9211E-003	3.3582E-002	-1.1689E-002
3807	9.4040E-001	1.4084E-003	1.6621E-001	13927	-1.4972E-002	4.4286E-003	4.6820E-003	3.4321E-002	-9.6504E-003
3808	9.5307E-001	1.4343E-003	1.6926E-001	13927	-1.5507E-002	4.4360E-003	4.3059E-003	3.4778E-002	-8.5568E-003
3809	9.8431E-001	1.4648E-003	1.7287E-001	13927	-1.5978E-002	4.9275E-003	4.4395E-003	3.5759E-002	-1.0513E-002
3810	1.0197E+000	1.4881E-003	1.7561E-001	13927	-1.6319E-002	5.6909E-003	4.4071E-003	3.6224E-002	-1.2726E-002
3811	1.0405E+000	1.4949E-003	1.7642E-001	13927	-1.6326E-002	6.0144E-003	4.9324E-003	3.6607E-002	-1.3093E-002
3812	1.0435E+000	1.5054E-003	1.7763E-001	13924	-1.6449E-002	5.7613E-003	5.7048E-003	3.6174E-002	-1.2777E-002
3813	1.0250E+000	1.5214E-003	1.7952E-001	13924	-1.6847E-002	5.2164E-003	6.1469E-003	3.6595E-002	-1.0586E-002
3814	9.9450E-001	1.5283E-003	1.8033E-001	13922	-1.7083E-002	4.5236E-003	6.2285E-003	3.6222E-002	-6.4948E-003
3815	9.6887E-001	1.5334E-003	1.8093E-001	13922	-1.7291E-002	4.0610E-003	5.7021E-003	3.6064E-002	-5.3754E-003
3816	9.5979E-001	1.5331E-003	1.8092E-001	13926	-1.7424E-002	4.2395E-003	5.4014E-003	3.6141E-002	-5.6214E-003
3817	9.6885E-001	1.5404E-003	1.8177E-001	13925	-1.7491E-002	4.9804E-003	5.4590E-003	3.5525E-002	-7.6755E-003
3818	9.7939E-001	1.5360E-003	1.8125E-001	13924	-1.7465E-002	5.7300E-003	5.0250E-003	3.3156E-002	-9.4721E-003
3819	9.7425E-001	1.5271E-003	1.8020E-001	13924	-1.7430E-002	5.7215E-003	4.6210E-003	3.1385E-002	-8.8845E-003
3820	9.4797E-001	1.5052E-003	1.7761E-001	13924	-1.7107E-002	4.9426E-003	3.5363E-003	3.0888E-002	-6.4227E-003
3821	9.2290E-001	1.4945E-003	1.7635E-001	13924	-1.6993E-002	4.2295E-003	3.5313E-003	3.1635E-002	-3.4556E-003
3822	9.2632E-001	1.4951E-003	1.7643E-001	13925	-1.6859E-002	4.6527E-003	4.4771E-003	3.2455E-002	-5.6308E-003
3823	9.4502E-001	1.4982E-003	1.7680E-001	13925	-1.6878E-002	5.2821E-003	5.6106E-003	3.2386E-002	-9.2446E-003
3824	9.4384E-001	1.5054E-003	1.7764E-001	13924	-1.7114E-002	4.8711E-003	6.8006E-003	3.2416E-002	-9.4392E-003
3825	9.1654E-001	1.4931E-003	1.7617E-001	13922	-1.7017E-002	3.8757E-003	6.6121E-003	3.3339E-002	-7.6634E-003
3826	8.8226E-001	1.4675E-003	1.7315E-001	13922	-1.6569E-002	2.5917E-003	6.8492E-003	3.4122E-002	-4.6691E-003
3827	8.6016E-001	1.4629E-003	1.7261E-001	13922	-1.6573E-002	2.4674E-003	7.3676E-003	3.4314E-002	-5.1731E-003
3828	8.4260E-001	1.4484E-003	1.7090E-001	13922	-1.6153E-002	2.4713E-003	7.8995E-003	3.3090E-002	-6.6929E-003
3829	8.2312E-001	1.3937E-003	1.6445E-001	13923	-1.5467E-002	2.7409E-003	6.7970E-003	3.1656E-002	-5.3691E-003
3830	8.0246E-001	1.3557E-003	1.5997E-001	13923	-1.4867E-002	2.4853E-003	6.4811E-003	3.0995E-002	-8.2041E-003
3831	7.7156E-001	1.3005E-003	1.5345E-001	13923	-1.4125E-002	2.0700E-003	6.4034E-003	2.9643E-002	-9.1208E-003
3832	7.2437E-001	1.2616E-003	1.4886E-001	13923	-1.3332E-002	1.2695E-003	6.6940E-003	2.9120E-002	-7.1528E-003
3833	6.7343E-001	1.1965E-003	1.4117E-001	13922	-1.2256E-002	-2.2648E-004	7.0635E-003	2.8790E-002	-3.4614E-003
3834	6.4734E-001	1.2071E-003	1.4243E-001	13922	-1.2292E-002	-2.0131E-003	5.9671E-003	2.8681E-002	-2.7539E-004
3835	6.6914E-001	1.3204E-003	1.5580E-001	13922	-1.4661E-002	-3.4258E-003	4.0175E-003	2.6332E-002	-5.0874E-003
3836	6.9882E-001	1.4356E-003	1.6940E-001	13923	-1.6684E-002	-4.1026E-003	1.9096E-003	2.4026E-002	-1.2556E-002
3837	6.8678E-001	1.3591E-003	1.6037E-001	13923	-1.5498E-002	-3.3695E-003	2.5029E-003	2.3861E-002	-9.9113E-003
3838	6.5352E-001	1.1968E-003	1.4121E-001	13923	-1.2528E-002	-1.7680E-003	4.1789E-003	2.5564E-002	-3.4082E-003
3839	6.5365E-001	1.1622E-003	1.3713E-001	13923	-1.1662E-002	2.4555E-004	4.9450E-003	2.6671E-002	-3.3124E-003
3840	6.8920E-001	1.2106E-003	1.4285E-001	13924	-1.2633E-002	1.4063E-003	6.1660E-003	2.7858E-002	-6.2391E-003
3841	7.4066E-001	1.2480E-003	1.4726E-001	13924	-1.3246E-002	2.1861E-003	6.2862E-003	2.7848E-002	-7.0842E-003
3842	7.9694E-001	1.2967E-003	1.5302E-001	13925	-1.3793E-002	3.0874E-003	5.8414E-003	2.9279E-002	-8.4623E-003
3843	8.5047E-001	1.3349E-003	1.5753E-001	13925	-1.4624E-002	3.7802E-003	5.3878E-003	2.8311E-002	-1.0036E-002
3844	8.9708E-001	1.3702E-003	1.6169E-001	13926	-1.5092E-002	4.3993E-003	5.1913E-003	3.0027E-002	-1.0683E-002
3845	9.2706E-001	1.3904E-003	1.6408E-001	13926	-1.5313E-002	4.8302E-003	5.6083E-003	3.2351E-002	-1.0883E-002
3846	9.4623E-001	1.4032E-003	1.6559E-001	13926	-1.5561E-002	4.7414E-003	5.7545E-003	3.1765E-002	-9.5297E-003
3847	9.6558E-001	1.4264E-003	1.6832E-001	13926	-1.6017E-002	4.7327E-003	5.8531E-003	3.1332E-002	-8.4378E-003
3848	9.8366E-001	1.4512E-003	1.7125E-001	13926	-1.6328E-002	5.3878E-003	5.5424E-003	3.2444E-002	-8.5827E-003
3849	9.9349E-001	1.4667E-003	1.7309E-001	13927	-1.6628E-002	5.5407E-003	5.5873E-003	3.2993E-002	-9.4394E-003
3850	9.9195E-001	1.4742E-003	1.7398E-001	13927	-1.6687E-002	4.9957E-003	5.8626E-003	3.3740E-002	-8.7430E-003
3851	9.9486E-001	1.4858E-003	1.7534E-001	13926	-1.6891E-002	5.0899E-003	5.9974E-003	3.2979E-002	-6.8874E-003
3852	1.0121E+000	1.5050E-003	1.7760E-001	13926	-1.7141E-002	5.6438E-003	6.1168E-003	3.2543E-002	-8.8567E-003
3853	1.0284E+000	1.5164E-003	1.7895E-001	13926	-1.7276E-002	5.9628E-003	6.1832E-003	3.2937E-002	-1.0458E-002
3854	1.0323E+000	1.5123E-003	1.7846E-001	13926	-1.7441E-002	5.7366E-003	5.4429E-003	3.2764E-002	-9.3631E-003
3855	1.0262E+000	1.5115E-003	1.7838E-001	13927	-1.7514E-002	5.3377E-003	5.3883E-003	3.2608E-002	-8.5906E-003
3856	1.0141E+000	1.5162E-003	1.7894E-001	13927	-1.7738E-002	5.0463E-003	5.7568E-003	3.2023E-002	-6.0170E-003
3857	1.0066E+000	1.5163E-003	1.7894E-001	13927	-1.7704E-002	4.8815E-003	6.0406E-003	3.1245E-002	-5.5819E-003
3858	1.0066E+000	1.5278E-003	1.8030E-001	13927	-1.7895E-002	5.2122E-003	6.0037E-003	3.1596E-002	-7.0736E-003
3859	1.0020E+000	1.5567E-003	1.8371E-001	13927	-1.8194E-002	5.2724E-003	6.5323E-003	3.2155E-002	-7.0978E-003
3860	9.9246E-001	1.5467E-003	1.8253E-001	13927	-1.8179E-002	4.9902E-003	6.8397E-003	3.2846E-002	-3.9689E-003
3861	9.9710E-001	1.5404E-003	1.8178E-001	13927	-1.8052E-002	4.8051E-003	6.0273E-003	3.2754E-002	-4.4396E-003
3862	1.0220E+000	1.5475E-003	1.8263E-001	13927	-1.8171E-002	5.5827E-003	6.0125E-003	3.2252E-002	-7.2857E-003
3863	1.0480E+000	1.5364E-003	1.8132E-001	13927	-1.7907E-002	6.0936E-003	5.9753E-003	3.2026E-002	-8.5804E-003
3864	1.0568E+000	1.5148E-003	1.7876E-001	13927	-1.7545E-002	6.1905E-003	4.5774E-003	3.2163E-002	-8.3675E-003
3865	1.0545E+000	1.4968E-003	1.7665E-001	13927	-1.7187E-002	5.7399E-003	4.8956E-003	3.2477E-002	-7.6315E-003
3866	1.0521E+000	1.4888E-003	1.7570E-001	13927	-1.7128E-002	5.4581E-003	5.2940E-003	3.2804E-002	-5.4408E-003
3867	1.0660E+000	1.5538E-003	1.8338E-001	13928	-1.8271E-002	5.1531E-003	2.5286E-003	3.3300E-002	-1.7698E-003
3868	1.1108E+000	1.7447E-003	2.0590E-001	13927	-2.1557E-002	5.0355E-003	-6.5726E-003	3.1606E-002	-2.0082E-004
3869	1.1620E+000	2.0351E-003	2.4018E-001	13927	-2.5949E-002	5.5998E-003	-1.7010E-002	2.8530E-002	-3.4379E-003
3870	1.1571E+000	2.0564E-003	2.4269E-001	13928	-2.6327E-002	5.2325E-003	-1.7097E-002	2.7242E-002	-4.0045E-003
3871	1.0900E+000	1.7890E-003	2.1114E-001	13928	-2.2520E-002	4.4695E-003	-7.2341E-003	2.9059E-002	-1.9293E-003
3872	1.0159E+000	1.5541E-003	1.8341E-001	13927	-1.8656E-002	4.0347E-003	1.8055E-003	3.1168E-002	-3.4747E-004
3873	9.7344E-001	1.4654E-003	1.7293E-001	13926	-1.7094E-002	4.0634E-003	4.9916E-003	3.1266E-002	-1.2588E-003
3874	9.6709E-001	1.4374E-003	1.6963E-001	13925	-1.6693E-002	4.2272E-003	5.9186E-003	3.0030E-002	-3.9895E-003
3875	9.8379E-001	1.4410E-003	1.7006E-001	13927	-1.6437E-002	5.0635E-003	6.1367E-003	2.9628E-002	-7.8390E-003
3876	9.9452E-001	1.4278E-003	1.6850E-001	13927	-1.6346E-002	5.6393E-003	5.7360E-003	2.9484E-002	-9.5189E-003
3877	9.8208E-001	1.4232E-003	1.6796E-001	13927	-1.6186E-002	4.9731E-003	6.8087E-003	2.9937E-002	-9.6065E-003
3878	9.5040E-001	1.3870E-003	1.6369E-001	13927	-1.5713E-002	4.1005E-003	6.5942E-003	3.0504E-002	-5.9020E-003
3879	9.2243E-001	1.3540E-003	1.5979E-001	13927	-1.5344E-002	3.2814E-003	6.1243E-003	3.0484E-002	-4.3491E-003
3880	9.1296E-001	1.3482E-003	1.5910E-001	13927	-1.5222E-002	3.6462E-003	6.4024E-003	3.1073E-002	-6.6856E-003
3881	9.1081E-001	1.3321E-003	1.5720E-001	13927	-1.4920E-002	4.2249E-003	6.2977E-003	2.9708E-002	-9.8696E-003
3882	8.9096E-001	1.3048E-003	1.5398E-001	13927	-1.4411E-002	3.9014E-003	6.3990E-003	2.7972E-002	-9.9631E-003
3883	8.6054E-001	1.2716E-003	1.5006E-001	13927	-1.3821E-002	3.1320E-003	6.7554E-003	2.8090E-002	-9.1940E-003
3884	8.3184E-001	1.2286E-003	1.4499E-001	13927	-1.3110E-002	2.9384E-003	6.7247E-003	2.7181E-002	-7.9860E-003
3885	7.9690E-001	1.1833E-003	1.3965E-001	13928	-1.2373E-002	2.6772E-003	7.0881E-003	2.6651E-002	-8.0670E-003
3886	7.5089E-001	1.1398E-003	1.3451E-001	13928	-1.1718E-002	7.9884E-004	6.8448E-003	2.7111E-002	-4.2482E-003
3887	7.2924E-001	1.1722E-003	1.3834E-001	13928	-1.2264E-002	-2.3080E-003	5.0498E-003	2.8469E-002	3.9462E-003
3888	7.8799E-001	1.4661E-003	1.7301E-001	13927	-1.7491E-002	-5.6328E-003	5.1989E-004	2.7814E-002	1.8029E-003
3889	8.9658E-001	1.9744E-003	2.3301E-001	13927	-2.5634E-002	-8.1296E-003	-5.0628E-003	2.3133E-002	-1.4249E-002
3890	9.2466E-001	2.0744E-003	2.4481E-001	13928	-2.7028E-002	-9.3758E-003	-5.9938E-003	2.1667E-002	-2.0995E-002
3891	8.3931E-001	1.6050E-003	1.8942E-001	13928	-1.9488E-002	-7.6250E-003	-1.4114E-003	2.6911E-002	-6.1415E-003
3892	7.5808E-001	1.1702E-003	1.3810E-001	13928	-1.2101E-002	-3.0110E-003	2.3747E-003	2.9341E-002	2.0930E-003
3893	7.5476E-001	1.0684E-003	1.2609E-001	13927	-1.0131E-002	1.0499E-003	4.2894E-003	2.6235E-002	-3.4138E-003
3894	7.8641E-001	1.0988E-003	1.2968E-001	13927	-1.0891E-002	2.4702E-003	4.8975E-003	2.6580E-002	-8.4821E-003
3895	8.1800E-001	1.1486E-003	1.3556E-001	13929	-1.1883E-002	2.7067E-003	5.3106E-003	2.7207E-002	-7.9889E-003
3896	8.4748E-001	1.1787E-003	1.3911E-001	13928	-1.2373E-002	3.0813E-003	5.7673E-003	2.7794E-002	-7.2624E-003
3897	8.7817E-001	1.2126E-003	1.4311E-001	13928	-1.3070E-002	3.5228E-003	5.7887E-003	2.7750E-002	-7.6296E-003
3898	9.0550E-001	1.2370E-003	1.4599E-001	13928	-1.3570E-002	3.7834E-003	5.7439E-003	2.7894E-002	-8.5258E-003
3899	9.2086E-001	1.2668E-003	1.4951E-001	13928	-1.3907E-002	3.9503E-003	5.9000E-003	2.9196E-002	-7.5169E-003
3900	9.3090E-001	1.2869E-003	1.5187E-001	13928	-1.4266E-002	3.8967E-003	6.0629E-003	2.9198E-002	-6.4031E-003
3901	9.4752E-001	1.2989E-003	1.5329E-001	13928	-1.4549E-002	3.9644E-003	6.1526E-003	2.8858E-002	-6.8055E-003
3902	9.6965E-001	1.3203E-003	1.5581E-001	13927	-1.4822E-002	4.3581E-003	6.2327E-003	2.8957E-002	-7.6349E-003
3903	9.8378E-001	1.3385E-003	1.5795E-001	13927	-1.5230E-002	4.8407E-003	6.3693E-003	2.7756E-002	-8.0847E-003
3904	9.8342E-001	1.3629E-003	1.6083E-001	13926	-1.5665E-002	4.6824E-003	6.4717E-003	2.8316E-002	-6.6101E-003
3905	9.7924E-001	1.3669E-003	1.6131E-001	13926	-1.5825E-002	4.3580E-003	6.2436E-003	2.8909E-002	-5.3017E-003
3906	9.7476E-001	1.3737E-003	1.6211E-001	13928	-1.5948E-002	4.0788E-003	6.4282E-003	2.9043E-002	-4.3885E-003
3907	9.8118E-001	1.3816E-003	1.6306E-001	13929	-1.6140E-002	4.1270E-003	6.1033E-003	2.9075E-002	-3.2656E-003
3908	1.0056E+000	1.3915E-003	1.6422E-001	13928	-1.6096E-002	4.9900E-003	5.8493E-003	2.9475E-002	-4.2057E-003
3909	1.0357E+000	1.4015E-003	1.6539E-001	13927	-1.6100E-002	5.7665E-003	6.0250E-003	2.9763E-002	-6.9129E-003
3910	1.0580E+000	1.4083E-003	1.6619E-001	13927	-1.6134E-002	5.7412E-003	6.0230E-003	2.9657E-002	-7.4820E-003
3911	1.0689E+000	1.4066E-003	1.6599E-001	13927	-1.6167E-002	5.9334E-003	5.8279E-003	2.9591E-002	-6.8138E-003
3912	1.0720E+000	1.3954E-003	1.6468E-001	13928	-1.5996E-002	6.0566E-003	5.4028E-003	2.8996E-002	-7.4594E-003
3913	1.0681E+000	1.3769E-003	1.6250E-001	13928	-1.5760E-002	6.1020E-003	5.0100E-003	2.8610E-002	-6.2519E-003
3914	1.0583E+000	1.3610E-003	1.6063E-001	13929	-1.5645E-002	5.5581E-003	5.1294E-003	2.8302E-002	-4.2201E-003
3915	1.0511E+000	1.3672E-003	1.6136E-001	13929	-1.5759E-002	5.5123E-003	5.7039E-003	2.8983E-002	-2.6622E-003
3916	1.0499E+000	1.3807E-003	1.6295E-001	13928	-1.5985E-002	5.4555E-003	4.9547E-003	2.9985E-002	-4.5671E-003
3917	1.0481E+000	1.3878E-003	1.6379E-001	13928	-1.6078E-002	5.3007E-003	5.3116E-003	2.9568E-002	-3.9885E-003
3918	1.0403E+000	1.4002E-003	1.6524E-001	13928	-1.6285E-002	5.1990E-003	5.6002E-003	2.9230E-002	-3.6018E-003
3919	1.0296E+000	1.4026E-003	1.6551E-001	13926	-1.6315E-002	5.5189E-003	4.8761E-003	2.8623E-002	-2.6724E-003
3920	1.0176E+000	1.4002E-003	1.6524E-001	13927	-1.6413E-002	5.1529E-003	5.2795E-003	2.7305E-002	-1.5784E-003
3921	1.0080E+000	1.4060E-003	1.6594E-001	13929	-1.6561E-002	5.0512E-003	4.9817E-003	2.6842E-002	-1.6368E-003
3922	1.0074E+000	1.4166E-003	1.6720E-001	13930	-1.6677E-002	5.3247E-003	5.0983E-003	2.6805E-002	-2.2996E-003
3923	1.0135E+000	1.4184E-003	1.6741E-001	13931	-1.6744E-002	5.5149E-003	5.9127E-003	2.7234E-002	-2.5629E-003
3924	1.0197E+000	1.4198E-003	1.6758E-001	13931	-1.6686E-002	5.7588E-003	6.2524E-003	2.7208E-002	-3.8862E-003
3925	1.0175E+000	1.4067E-003	1.6603E-001	13931	-1.6546E-002	5.8966E-003	6.2938E-003	2.6809E-002	-4.0845E-003
3926	1.0023E+000	1.4021E-003	1.6548E-001	13929	-1.6418E-002	5.5212E-003	5.5763E-003	2.6827E-002	-2.4101E-003
3927	9.7604E-001	1.4163E-003	1.6716E-001	13930	-1.6809E-002	5.1633E-003	5.8712E-003	2.5959E-002	-1.6374E-003
3928	9.4532E-001	1.4368E-003	1.6958E-001	13931	-1.7136E-002	4.6075E-003	6.0341E-003	2.5797E-002	1.8276E-004
3929	9.1199E-001	1.4575E-003	1.7202E-001	13930	-1.7498E-002	4.2086E-003	5.9873E-003	2.6414E-002	1.0984E-004
3930	8.7332E-001	1.4697E-003	1.7346E-001	13929	-1.7752E-002	3.8600E-003	5.9612E-003	2.6267E-002	1.0580E-003
3931	8.2464E-001	1.4736E-003	1.7392E-001	13929	-1.7871E-002	2.8329E-003	5.8422E-003	2.5803E-002	1.3086E-003
3932	7.5915E-001	1.4318E-003	1.6899E-001	13929	-1.7380E-002	2.0174E-003	5.0131E-003	2.4917E-002	2.4473E-003
3933	6.8394E-001	1.3926E-003	1.6436E-001	13929	-1.6764E-002	1.5055E-003	5.0318E-003	2.5867E-002	4.5311E-003
3934	6.3320E-001	1.3807E-003	1.6295E-001	13929	-1.6635E-002	1.4268E-003	6.0598E-003	2.6301E-002	6.2116E-003
3935	6.4227E-001	1.4147E-003	1.6696E-001	13929	-1.7072E-002	2.0954E-003	7.6441E-003	2.6746E-002	5.4611E-003
