# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
4454	1.0610E+000	7.7395E-004	6.3970E-002	6832	-3.1440E-003	6.2496E-003	-2.8116E-003	3.6424E-003	-8.5349E-004
4455	1.0366E+000	7.8194E-004	6.4631E-002	6832	-3.7526E-003	6.2183E-003	-3.2576E-003	4.5143E-003	-2.6918E-003
4456	1.0177E+000	7.9245E-004	6.5499E-002	6832	-4.1464E-003	5.8669E-003	-2.3964E-003	4.2741E-003	-5.0212E-003
4457	1.0159E+000	7.8471E-004	6.4860E-002	6832	-4.0069E-003	6.1823E-003	-2.0355E-003	4.0233E-003	-4.4260E-003
4458	1.0245E+000	7.8605E-004	6.4970E-002	6832	-3.7703E-003	6.4956E-003	-2.2302E-003	3.5372E-003	-2.7403E-003
4459	1.0301E+000	7.7548E-004	6.4097E-002	6832	-3.5452E-003	6.4127E-003	-2.0227E-003	3.0447E-003	-2.5254E-003
4460	1.0272E+000	7.7805E-004	6.4309E-002	6832	-3.7591E-003	6.4709E-003	-2.3887E-003	2.7382E-003	-2.6920E-003
4461	1.0220E+000	7.7775E-004	6.4279E-002	6831	-3.7371E-003	6.3328E-003	-2.6565E-003	2.6431E-003	-2.4133E-003
4462	1.0179E+000	7.5877E-004	6.2710E-002	6831	-3.6608E-003	5.7643E-003	-1.9801E-003	3.1627E-003	-3.7496E-003
4463	1.0221E+000	7.5299E-004	6.2233E-002	6831	-3.4469E-003	5.7453E-003	-1.2490E-003	3.5968E-003	-3.2755E-003
4464	1.0361E+000	7.5849E-004	6.2687E-002	6831	-3.0462E-003	6.4493E-003	-1.3886E-003	3.0700E-003	-1.8636E-003
4465	1.0484E+000	7.5540E-004	6.2432E-002	6831	-2.8429E-003	6.5146E-003	-1.5253E-003	1.6907E-003	-9.2075E-004
4466	1.0499E+000	7.5933E-004	6.2757E-002	6831	-2.5480E-003	6.2600E-003	-1.8014E-003	3.3261E-003	-2.0003E-005
4467	1.0446E+000	7.5148E-004	6.2108E-002	6831	-2.4145E-003	6.0668E-003	-2.0450E-003	3.2922E-003	-1.2357E-004
4468	1.0339E+000	7.3864E-004	6.1047E-002	6831	-2.4155E-003	6.1389E-003	-2.1954E-003	2.7220E-003	-1.4594E-003
4469	1.0208E+000	7.4151E-004	6.1284E-002	6831	-2.5721E-003	5.6506E-003	-1.0966E-003	2.0381E-003	-3.3782E-003
4470	1.0179E+000	7.5223E-004	6.2166E-002	6830	-3.1070E-003	5.1224E-003	3.6274E-004	2.8767E-003	-5.6372E-003
4471	1.0387E+000	7.8256E-004	6.4672E-002	6830	-3.9395E-003	5.5468E-003	2.1596E-003	1.5070E-003	-4.6373E-003
4472	1.0719E+000	8.3298E-004	6.8849E-002	6832	-4.9657E-003	6.4522E-003	3.9124E-003	-1.0040E-003	5.1358E-005
4473	1.0939E+000	8.2310E-004	6.8032E-002	6832	-4.6276E-003	6.1411E-003	4.1733E-003	-9.5356E-004	1.2041E-003
4474	1.0992E+000	7.9385E-004	6.5614E-002	6832	-3.5903E-003	5.8763E-003	1.8039E-003	4.3198E-004	-1.5739E-003
4475	1.0987E+000	7.5426E-004	6.2343E-002	6832	-2.3569E-003	5.8482E-003	-1.9182E-004	7.9424E-004	-1.6695E-003
4476	1.1017E+000	7.5629E-004	6.2510E-002	6832	-1.7517E-003	6.0684E-003	-1.4716E-003	2.2935E-003	-1.3726E-003
4477	1.1070E+000	7.4022E-004	6.1182E-002	6832	-1.5569E-003	5.7883E-003	-1.8173E-003	1.5749E-003	-2.7259E-004
4478	1.1103E+000	7.4520E-004	6.1594E-002	6832	-1.5005E-003	5.6520E-003	-1.8291E-003	1.4290E-003	1.7825E-003
4479	1.0998E+000	7.5709E-004	6.2577E-002	6832	-1.6825E-003	5.9319E-003	-2.0362E-003	2.5904E-003	2.8885E-003
4480	1.0675E+000	7.4696E-004	6.1739E-002	6832	-1.9718E-003	5.9498E-003	-1.7207E-003	2.8845E-003	1.4681E-003
4481	1.0237E+000	7.4831E-004	6.1850E-002	6832	-2.2638E-003	5.5554E-003	-3.2091E-004	2.8285E-003	-2.1115E-003
4482	9.9334E-001	7.3422E-004	6.0686E-002	6832	-2.5453E-003	4.9105E-003	1.1494E-003	3.1647E-003	-5.8580E-003
4483	9.9811E-001	7.2956E-004	6.0301E-002	6832	-2.2430E-003	4.9197E-003	9.7410E-004	2.5921E-003	-5.4734E-003
4484	1.0358E+000	7.2385E-004	5.9829E-002	6832	-1.7540E-003	5.4254E-003	-6.6532E-004	2.4907E-003	-1.5259E-003
4485	1.0761E+000	7.3979E-004	6.1147E-002	6832	-1.5341E-003	5.4641E-003	-1.6829E-003	2.1097E-003	-1.9258E-005
4486	1.1033E+000	7.4857E-004	6.1872E-002	6832	-1.7171E-003	5.6505E-003	-2.4143E-003	1.8261E-003	1.8634E-003
4487	1.1120E+000	7.5491E-004	6.2396E-002	6832	-1.5502E-003	5.8282E-003	-3.0414E-003	1.8533E-003	2.4637E-003
4488	1.0999E+000	7.3095E-004	6.0416E-002	6832	-1.6901E-003	5.3652E-003	-3.3875E-003	1.6646E-003	2.3972E-004
4489	1.0757E+000	7.3919E-004	6.1097E-002	6832	-2.2295E-003	5.1852E-003	-1.7724E-003	2.6588E-003	-1.4209E-003
4490	1.0532E+000	7.3161E-004	6.0471E-002	6832	-2.5260E-003	4.8535E-003	-1.2884E-003	5.1865E-003	-3.3854E-003
4491	1.0476E+000	7.2263E-004	5.9728E-002	6832	-2.3731E-003	4.8871E-003	-3.3412E-004	3.3358E-003	-3.9041E-003
4492	1.0583E+000	7.1732E-004	5.9289E-002	6832	-1.9851E-003	5.5132E-003	-2.4499E-004	2.1957E-003	-1.9234E-003
4493	1.0724E+000	7.3529E-004	6.0775E-002	6832	-1.8626E-003	5.8701E-003	-1.0512E-003	2.1688E-003	2.8869E-004
4494	1.0746E+000	7.2475E-004	5.9903E-002	6832	-2.0830E-003	5.7464E-003	-1.4058E-003	1.6667E-003	9.3117E-004
4495	1.0653E+000	7.3387E-004	6.0657E-002	6832	-2.3309E-003	5.6140E-003	-1.8456E-003	2.4124E-003	-1.0621E-003
4496	1.0566E+000	7.2470E-004	5.9899E-002	6832	-2.5620E-003	5.3540E-003	-1.4577E-003	2.8104E-003	-3.3486E-003
4497	1.0608E+000	7.3700E-004	6.0916E-002	6832	-2.4773E-003	5.3622E-003	-1.5780E-003	2.7375E-003	-3.4008E-003
4498	1.0757E+000	7.2086E-004	5.9582E-002	6832	-2.0912E-003	5.2933E-003	-1.2346E-003	2.6791E-003	-1.5900E-003
4499	1.0896E+000	7.3419E-004	6.0684E-002	6832	-1.6702E-003	5.5801E-003	-2.2062E-003	2.5777E-003	1.3629E-003
4500	1.0950E+000	7.2548E-004	5.9964E-002	6832	-1.6348E-003	5.4127E-003	-2.3309E-003	2.5881E-003	8.4699E-004
4501	1.0876E+000	7.1507E-004	5.9103E-002	6832	-1.7517E-003	5.0591E-003	-1.8022E-003	1.8404E-003	-6.3235E-004
4502	1.0799E+000	7.2256E-004	5.9722E-002	6832	-1.6486E-003	4.9411E-003	-9.6898E-004	2.3040E-003	-2.2722E-003
4503	1.0877E+000	7.1576E-004	5.9161E-002	6832	-1.5906E-003	4.9649E-003	-1.0243E-003	3.1656E-003	-1.5636E-003
4504	1.1129E+000	7.4703E-004	6.1741E-002	6831	-8.7749E-004	5.1853E-003	-1.3319E-003	1.9963E-003	6.1113E-004
4505	1.1325E+000	7.4429E-004	6.1514E-002	6831	-7.2836E-004	5.4170E-003	-2.2064E-003	2.3251E-003	2.6281E-003
4506	1.1360E+000	7.3461E-004	6.0714E-002	6831	-9.9538E-004	5.1312E-003	-2.3880E-003	1.6464E-003	2.3919E-003
4507	1.1278E+000	7.3187E-004	6.0487E-002	6831	-1.0760E-003	5.1304E-003	-1.9644E-003	2.9424E-003	4.5492E-004
4508	1.1146E+000	7.3427E-004	6.0686E-002	6831	-1.0686E-003	4.5841E-003	-1.8446E-003	2.9548E-003	1.0751E-004
4509	1.1061E+000	7.1751E-004	5.9301E-002	6831	-1.1396E-003	4.4013E-003	-1.4231E-003	2.1357E-003	-3.6443E-004
4510	1.1089E+000	7.3246E-004	6.0536E-002	6831	-1.1732E-003	5.0114E-003	-1.8945E-003	2.1281E-003	-1.6107E-003
4511	1.1153E+000	7.4771E-004	6.1801E-002	6832	-1.1716E-003	5.2033E-003	-2.2405E-003	2.5842E-003	1.7110E-004
4512	1.1174E+000	7.3162E-004	6.0471E-002	6832	-1.2667E-003	5.0355E-003	-1.6808E-003	1.9731E-003	1.4832E-003
4513	1.1116E+000	7.3406E-004	6.0673E-002	6832	-1.3154E-003	5.3865E-003	-1.3764E-003	1.7621E-003	-5.2036E-004
4514	1.0973E+000	7.2648E-004	6.0046E-002	6832	-1.7139E-003	5.1135E-003	-4.9487E-004	2.0317E-003	-1.4511E-003
4515	1.0849E+000	7.1549E-004	5.9134E-002	6831	-1.6520E-003	4.6197E-003	-9.4513E-004	2.4312E-003	-2.0584E-003
4516	1.0801E+000	7.2141E-004	5.9623E-002	6831	-1.7103E-003	4.8619E-003	-1.5593E-003	2.7552E-003	-1.5882E-003
4517	1.0803E+000	7.0869E-004	5.8576E-002	6832	-1.4836E-003	5.1209E-003	-8.5947E-004	2.7438E-003	-6.4469E-004
4518	1.0814E+000	7.1164E-004	5.8820E-002	6832	-1.6746E-003	5.2126E-003	-1.2002E-003	2.1563E-003	-4.0648E-004
4519	1.0817E+000	7.1277E-004	5.8913E-002	6832	-1.6175E-003	4.9954E-003	-1.9712E-003	2.4974E-003	-5.7251E-004
4520	1.0851E+000	7.1070E-004	5.8742E-002	6832	-1.3504E-003	4.5135E-003	-1.4813E-003	1.8952E-003	-3.3223E-004
4521	1.0903E+000	7.1243E-004	5.8885E-002	6832	-1.0657E-003	4.7416E-003	-1.4386E-003	1.4002E-003	1.8897E-005
4522	1.0883E+000	7.0219E-004	5.8039E-002	6832	-1.1953E-003	4.6607E-003	-2.2614E-003	1.6773E-003	4.7990E-004
4523	1.0782E+000	7.0454E-004	5.8233E-002	6832	-1.3560E-003	4.7398E-003	-2.0394E-003	2.8989E-003	-6.8750E-004
4524	1.0662E+000	7.1260E-004	5.8899E-002	6832	-1.7055E-003	4.2621E-003	-1.9746E-003	3.1584E-003	-2.0767E-003
4525	1.0599E+000	7.1093E-004	5.8757E-002	6831	-1.8650E-003	4.5354E-003	-2.2154E-003	1.8680E-003	-2.2605E-003
4526	1.0541E+000	7.1785E-004	5.9329E-002	6831	-2.0530E-003	4.5431E-003	-1.9867E-003	2.2472E-003	-1.0603E-003
4527	1.0421E+000	7.2887E-004	6.0244E-002	6832	-2.7222E-003	4.9655E-003	-1.8212E-003	1.6466E-003	-1.1724E-003
4528	1.0254E+000	7.3412E-004	6.0678E-002	6832	-2.9297E-003	5.1158E-003	-1.5502E-003	1.1851E-003	-2.4044E-003
4529	1.0119E+000	7.3300E-004	6.0586E-002	6832	-2.9401E-003	5.4017E-003	-1.4673E-003	1.6903E-003	-3.1319E-003
4530	1.0087E+000	7.3617E-004	6.0847E-002	6832	-2.8198E-003	5.3213E-003	-1.0607E-003	2.8016E-003	-4.0658E-003
4531	1.0166E+000	7.3844E-004	6.1035E-002	6832	-2.5489E-003	5.1572E-003	-3.0952E-004	2.6858E-003	-2.6106E-003
4532	1.0298E+000	7.3163E-004	6.0472E-002	6832	-2.4930E-003	5.4673E-003	-8.4228E-004	1.6649E-003	-2.2876E-004
4533	1.0342E+000	7.3040E-004	6.0370E-002	6832	-2.4868E-003	5.3681E-003	-1.0392E-003	9.7253E-004	3.7555E-004
4534	1.0271E+000	7.2557E-004	5.9971E-002	6832	-2.6221E-003	5.0356E-003	-1.2635E-003	1.6478E-003	-9.6464E-004
4535	1.0140E+000	7.3997E-004	6.1162E-002	6832	-2.7498E-003	5.0222E-003	-7.4862E-004	2.3264E-003	-3.4802E-003
4536	1.0157E+000	7.3158E-004	6.0468E-002	6832	-2.8303E-003	4.5610E-003	-1.1342E-003	2.5677E-003	-5.0507E-003
4537	1.0415E+000	7.1873E-004	5.9406E-002	6832	-2.1150E-003	4.8576E-003	-1.4340E-003	1.6695E-003	-1.8353E-003
4538	1.0755E+000	7.2570E-004	5.9982E-002	6832	-1.4450E-003	5.1005E-003	-1.7013E-003	8.0097E-004	2.0288E-003
4539	1.0950E+000	7.1818E-004	5.9361E-002	6832	-1.0484E-003	5.3364E-003	-1.7345E-003	1.3540E-003	2.7485E-003
4540	1.0921E+000	7.1664E-004	5.9233E-002	6832	-1.1730E-003	4.9808E-003	-1.8185E-003	1.4973E-003	7.5729E-004
4541	1.0771E+000	6.9959E-004	5.7824E-002	6832	-1.7340E-003	4.6105E-003	-1.1849E-003	2.3169E-003	-6.3236E-004
4542	1.0686E+000	6.9237E-004	5.7227E-002	6832	-1.7039E-003	4.2521E-003	-1.4215E-003	2.3582E-003	-2.2358E-003
4543	1.0700E+000	6.9279E-004	5.7261E-002	6832	-1.5800E-003	4.5864E-003	-1.1491E-003	2.1656E-003	-1.4017E-003
4544	1.0747E+000	7.0027E-004	5.7880E-002	6832	-1.5108E-003	5.1725E-003	-9.9401E-004	1.8464E-003	9.8684E-005
4545	1.0734E+000	7.1651E-004	5.9222E-002	6832	-1.5711E-003	5.0876E-003	-1.3949E-003	2.1695E-003	9.7589E-004
4546	1.0676E+000	6.9267E-004	5.7252E-002	6832	-1.6250E-003	4.7620E-003	-1.3567E-003	2.0875E-003	-3.5415E-004
4547	1.0651E+000	7.0202E-004	5.8024E-002	6832	-1.6729E-003	4.9551E-003	-1.0055E-003	1.7666E-003	-4.4849E-004
4548	1.0581E+000	7.1640E-004	5.9213E-002	6832	-1.7950E-003	5.1155E-003	-1.2782E-003	2.1287E-003	1.9080E-004
4549	1.0432E+000	7.1748E-004	5.9303E-002	6832	-2.2471E-003	4.7798E-003	-1.7041E-003	3.0899E-003	-6.4150E-004
4550	1.0257E+000	6.9452E-004	5.7401E-002	6831	-2.1536E-003	3.9802E-003	-1.4107E-003	2.9504E-003	-2.9027E-003
4551	1.0212E+000	6.9682E-004	5.7586E-002	6830	-1.7918E-003	4.2586E-003	-7.3463E-004	2.6035E-003	-3.8590E-003
4552	1.0305E+000	7.0125E-004	5.7957E-002	6831	-1.6148E-003	4.6751E-003	-8.3334E-004	3.3149E-004	-8.1581E-004
4553	1.0357E+000	7.1509E-004	5.9101E-002	6831	-1.4898E-003	4.9942E-003	-1.1397E-003	-2.2482E-004	5.3419E-004
4554	1.0299E+000	7.1398E-004	5.9009E-002	6831	-1.6461E-003	4.8390E-003	-1.2384E-003	1.1941E-004	-9.2233E-004
4555	1.0202E+000	7.0371E-004	5.8160E-002	6831	-2.0301E-003	4.1141E-003	-1.0348E-003	9.7332E-004	-2.4047E-003
4556	1.0193E+000	7.0232E-004	5.8045E-002	6831	-1.9355E-003	3.9829E-003	-8.0837E-004	2.0624E-003	-2.7102E-003
4557	1.0352E+000	7.0861E-004	5.8565E-002	6831	-1.5993E-003	4.1056E-003	-1.4931E-003	2.6951E-003	-1.6144E-003
4558	1.0581E+000	7.0164E-004	5.7993E-002	6832	-9.5058E-004	4.1710E-003	-1.2898E-003	2.6469E-003	3.7417E-004
4559	1.0777E+000	6.9239E-004	5.7229E-002	6832	-6.3149E-004	4.1887E-003	-1.5972E-003	2.7739E-003	4.0517E-004
4560	1.0886E+000	6.9284E-004	5.7266E-002	6832	-6.4500E-004	4.2105E-003	-1.5764E-003	1.5859E-003	-5.4073E-005
4561	1.0956E+000	6.8825E-004	5.6887E-002	6832	-6.3811E-004	4.2964E-003	-2.5061E-003	1.4148E-003	-3.3138E-004
4562	1.0997E+000	6.9381E-004	5.7346E-002	6832	-8.8318E-004	4.1995E-003	-1.6955E-003	1.3434E-003	6.5553E-004
4563	1.0950E+000	6.9577E-004	5.7508E-002	6832	-1.4780E-003	4.4158E-003	-9.6553E-004	1.1440E-003	9.4089E-004
4564	1.0781E+000	6.9620E-004	5.7544E-002	6832	-1.8684E-003	4.4027E-003	-2.1350E-003	1.6792E-003	-3.1678E-004
4565	1.0575E+000	6.8409E-004	5.6542E-002	6832	-1.7661E-003	4.0030E-003	-9.9409E-004	2.0133E-003	-1.5332E-003
4566	1.0505E+000	6.8654E-004	5.6745E-002	6832	-1.7161E-003	3.8608E-003	-1.9832E-004	2.7431E-003	-2.1981E-003
4567	1.0619E+000	6.8542E-004	5.6648E-002	6831	-1.3635E-003	4.2226E-003	-2.0299E-004	1.4953E-003	-1.5232E-003
4568	1.0795E+000	6.8497E-004	5.6611E-002	6831	-8.7324E-004	4.5756E-003	-2.9552E-004	8.1053E-004	1.2545E-004
4569	1.0936E+000	6.9102E-004	5.7115E-002	6832	-5.0311E-004	4.9286E-003	-5.9745E-004	5.6491E-004	1.1348E-003
4570	1.0968E+000	6.9841E-004	5.7726E-002	6832	-6.9638E-004	4.7233E-003	-1.3342E-003	1.7706E-004	1.3699E-003
4571	1.0871E+000	6.9757E-004	5.7657E-002	6832	-9.5635E-004	4.3600E-003	-1.7023E-003	1.2152E-003	1.0529E-004
4572	1.0716E+000	6.8623E-004	5.6720E-002	6832	-1.3493E-003	3.9505E-003	-1.1991E-003	2.1131E-003	-1.9835E-003
4573	1.0663E+000	6.9427E-004	5.7384E-002	6832	-1.3851E-003	3.7590E-003	-8.8008E-004	1.8305E-003	-2.2916E-003
4574	1.0752E+000	6.9896E-004	5.7771E-002	6832	-9.9778E-004	4.3206E-003	-8.8861E-004	1.2371E-003	-2.3385E-004
4575	1.0855E+000	6.8897E-004	5.6946E-002	6832	-5.4318E-004	4.2822E-003	-1.1884E-003	1.2844E-003	1.5185E-003
4576	1.0883E+000	7.0214E-004	5.8035E-002	6832	-5.3961E-004	4.3937E-003	-5.7046E-004	1.1130E-003	9.4972E-004
4577	1.0887E+000	7.0431E-004	5.8214E-002	6832	-5.0109E-004	4.5382E-003	-5.1684E-004	1.1202E-003	8.1164E-004
4578	1.0862E+000	6.9149E-004	5.7154E-002	6832	-7.8927E-004	4.5396E-003	-6.8279E-004	3.1208E-004	1.5646E-003
4579	1.0781E+000	6.9254E-004	5.7241E-002	6832	-1.0231E-003	4.6211E-003	-1.8156E-003	4.4849E-004	5.5275E-004
4580	1.0617E+000	6.8987E-004	5.7020E-002	6832	-1.3430E-003	4.2581E-003	-1.3552E-003	1.4046E-003	3.7713E-004
4581	1.0474E+000	6.9313E-004	5.7290E-002	6832	-1.5442E-003	4.2254E-003	-7.0272E-004	1.2936E-003	-9.0411E-004
4582	1.0393E+000	6.8730E-004	5.6808E-002	6832	-1.7727E-003	4.0600E-003	-6.5771E-004	7.2512E-004	-1.4967E-003
4583	1.0355E+000	6.8477E-004	5.6599E-002	6832	-1.6771E-003	4.1052E-003	-9.8555E-004	1.3128E-003	-1.3651E-003
4584	1.0327E+000	6.8610E-004	5.6709E-002	6832	-1.6400E-003	4.3290E-003	-1.9107E-003	1.2236E-003	-1.4514E-003
4585	1.0325E+000	6.7308E-004	5.5633E-002	6832	-1.6063E-003	3.8409E-003	-1.4916E-003	1.2550E-003	-1.4375E-003
4586	1.0389E+000	6.7113E-004	5.5471E-002	6832	-1.4418E-003	4.2875E-003	-1.3591E-003	7.7379E-004	-1.3627E-003
4587	1.0495E+000	6.7511E-004	5.5800E-002	6832	-1.3633E-003	4.5875E-003	-1.5937E-003	9.4298E-004	-4.2930E-004
4588	1.0598E+000	6.7902E-004	5.6124E-002	6832	-1.0069E-003	4.2293E-003	-7.3815E-004	4.7797E-004	1.0570E-003
4589	1.0677E+000	6.7985E-004	5.6188E-002	6831	-7.1989E-004	4.3325E-003	-1.1045E-003	2.6353E-004	7.6403E-004
4590	1.0728E+000	6.8921E-004	5.6962E-002	6831	-6.2512E-004	4.3934E-003	-1.1300E-003	1.2029E-003	2.0990E-003
4591	1.0688E+000	6.7031E-004	5.5404E-002	6832	-6.5224E-004	4.0106E-003	-5.7581E-004	4.9688E-004	9.5859E-004
4592	1.0581E+000	6.7755E-004	5.6002E-002	6832	-8.7623E-004	3.9904E-003	-5.5364E-004	2.3927E-004	-5.1569E-004
4593	1.0496E+000	6.8154E-004	5.6332E-002	6832	-1.1000E-003	4.2004E-003	-3.6149E-004	4.8925E-004	-7.3098E-004
4594	1.0474E+000	6.8394E-004	5.6530E-002	6832	-1.1677E-003	4.3483E-003	-1.0744E-003	3.0130E-004	-3.3955E-004
4595	1.0495E+000	6.8662E-004	5.6752E-002	6832	-1.1873E-003	4.5056E-003	-1.3694E-003	2.5801E-004	-6.3604E-004
4596	1.0511E+000	6.7817E-004	5.6054E-002	6832	-1.2425E-003	4.3785E-003	-1.7410E-004	2.8656E-004	-3.8085E-004
4597	1.0541E+000	6.8851E-004	5.6908E-002	6832	-1.2403E-003	4.5562E-003	9.6006E-005	1.3633E-004	-1.2262E-004
4598	1.0571E+000	6.9626E-004	5.7549E-002	6832	-1.2944E-003	4.5425E-003	-2.0115E-004	6.3176E-004	-1.0711E-003
4599	1.0616E+000	6.7697E-004	5.5954E-002	6832	-1.1466E-003	4.6226E-003	-7.9612E-004	-2.3092E-004	2.4370E-005
4600	1.0641E+000	6.8448E-004	5.6575E-002	6832	-1.1479E-003	4.5091E-003	-8.7237E-004	-1.9136E-004	5.0109E-004
4601	1.0602E+000	6.8299E-004	5.6452E-002	6832	-1.0746E-003	4.4400E-003	-5.4102E-004	1.6083E-004	-7.5348E-004
4602	1.0561E+000	6.8262E-004	5.6421E-002	6832	-1.0065E-003	4.6115E-003	-9.3655E-004	2.5067E-004	-1.4189E-003
4603	1.0594E+000	6.6690E-004	5.5122E-002	6832	-1.0315E-003	4.4782E-003	-9.9849E-004	-3.7136E-006	-4.5460E-004
4604	1.0624E+000	6.7016E-004	5.5391E-002	6832	-1.2499E-003	4.2852E-003	-4.2505E-004	7.3719E-004	2.8874E-004
4605	1.0656E+000	6.7811E-004	5.6048E-002	6832	-1.1876E-003	4.2648E-003	-2.5557E-004	-3.9210E-004	5.9242E-004
4606	1.0676E+000	6.7194E-004	5.5539E-002	6832	-1.2470E-003	4.2717E-003	-3.7276E-004	1.5365E-004	3.4217E-004
4607	1.0710E+000	6.6759E-004	5.5179E-002	6832	-1.1334E-003	4.2350E-003	-3.3713E-004	1.9142E-003	1.1441E-004
4608	1.0840E+000	6.6468E-004	5.4938E-002	6832	-6.2928E-004	4.1311E-003	-4.1815E-004	1.3216E-003	5.3994E-004
4609	1.0993E+000	6.8006E-004	5.6210E-002	6832	-2.4582E-004	4.0970E-003	-7.5561E-004	3.6190E-005	1.3231E-003
4610	1.1090E+000	6.8460E-004	5.6585E-002	6832	-1.0008E-004	4.2264E-003	-5.8651E-004	-1.6697E-004	1.3397E-003
4611	1.1072E+000	6.8899E-004	5.6948E-002	6832	-1.8773E-004	4.1498E-003	-4.1692E-004	6.9496E-004	1.8234E-003
4612	1.0967E+000	6.7659E-004	5.5923E-002	6832	-4.6852E-004	3.7711E-003	-1.4257E-003	7.7404E-004	4.9758E-004
4613	1.0872E+000	6.6913E-004	5.5306E-002	6832	-7.4796E-004	3.5969E-003	-1.7149E-003	2.7730E-004	-4.6854E-004
4614	1.0837E+000	6.7214E-004	5.5555E-002	6832	-9.1154E-004	3.8828E-003	-1.3736E-003	-2.3545E-004	-1.7675E-003
4615	1.0841E+000	6.7569E-004	5.5849E-002	6832	-6.6665E-004	4.2154E-003	-1.5093E-003	7.0117E-005	-1.4148E-003
4616	1.0866E+000	6.6110E-004	5.4643E-002	6832	-5.3973E-004	3.4662E-003	-1.3974E-003	9.8421E-004	2.3307E-005
4617	1.0855E+000	6.6612E-004	5.5058E-002	6832	-5.7057E-004	3.3383E-003	-1.1046E-003	8.9389E-004	5.2056E-004
4618	1.0835E+000	6.7115E-004	5.5473E-002	6832	-5.8460E-004	3.5771E-003	-1.1576E-003	1.1077E-003	4.6296E-004
4619	1.0770E+000	6.6265E-004	5.4770E-002	6832	-7.2438E-004	3.6581E-003	-1.1117E-003	2.1964E-004	1.1396E-003
4620	1.0727E+000	6.5559E-004	5.4187E-002	6832	-5.2639E-004	3.5539E-003	-3.1649E-004	2.1191E-004	-1.2343E-003
4621	1.0741E+000	6.6111E-004	5.4639E-002	6831	-4.2554E-004	3.5911E-003	-1.6078E-004	4.7044E-004	-2.3763E-003
4622	1.0831E+000	6.5392E-004	5.4045E-002	6831	-4.1694E-004	4.0518E-003	-4.7681E-004	3.5830E-004	-5.1220E-004
4623	1.0935E+000	6.5855E-004	5.4432E-002	6832	-2.8441E-004	4.0288E-003	-6.6170E-004	-1.7014E-004	1.1635E-003
4624	1.0966E+000	6.6130E-004	5.4659E-002	6832	-3.4294E-004	3.8008E-003	-6.3949E-004	3.2184E-004	-5.8341E-005
4625	1.0972E+000	6.5820E-004	5.4399E-002	6831	-4.8268E-004	3.3885E-003	-1.3084E-003	-5.1460E-004	7.1228E-005
4626	1.0945E+000	6.6853E-004	5.5253E-002	6831	-6.0113E-004	3.8564E-003	-1.5669E-003	7.3123E-004	4.7920E-004
4627	1.0907E+000	6.7460E-004	5.5758E-002	6832	-7.8056E-004	4.0367E-003	-8.8413E-004	1.3041E-003	-1.0426E-005
4628	1.0877E+000	6.7202E-004	5.5545E-002	6832	-8.6871E-004	3.7057E-003	-1.5942E-003	-2.6942E-004	-1.2827E-004
4629	1.0819E+000	6.5999E-004	5.4551E-002	6832	-7.2580E-004	3.2190E-003	-1.4810E-003	-1.4036E-004	2.0854E-005
4630	1.0748E+000	6.6474E-004	5.4944E-002	6832	-5.9748E-004	2.9242E-003	-2.6547E-004	5.8728E-004	-1.2932E-003
4631	1.0763E+000	6.6182E-004	5.4702E-002	6832	-3.0294E-004	3.0021E-003	3.5383E-004	1.2760E-003	-1.3433E-003
4632	1.0841E+000	6.6780E-004	5.5196E-002	6832	-3.8930E-004	3.5794E-003	-9.8081E-004	2.0850E-004	8.0222E-004
4633	1.0868E+000	6.6279E-004	5.4782E-002	6832	-6.0950E-004	3.7551E-003	-1.3993E-003	-7.5112E-004	1.8367E-003
4634	1.0787E+000	6.4607E-004	5.3400E-002	6832	-1.0093E-003	3.1112E-003	-1.2045E-003	-5.8418E-004	8.3277E-004
4635	1.0694E+000	6.4379E-004	5.3212E-002	6832	-1.1346E-003	2.9505E-003	-1.3499E-003	-2.5683E-004	3.6161E-004
4636	1.0669E+000	6.5220E-004	5.3907E-002	6832	-1.1679E-003	3.5576E-003	-1.4208E-003	4.0144E-004	1.1119E-004
4637	1.0663E+000	6.4963E-004	5.3694E-002	6832	-1.2060E-003	3.7184E-003	-8.2829E-004	4.4673E-004	2.6279E-004
4638	1.0622E+000	6.4418E-004	5.3244E-002	6832	-1.4273E-003	3.7562E-003	-5.2342E-004	6.0027E-004	1.5883E-004
4639	1.0564E+000	6.5940E-004	5.4502E-002	6832	-1.7665E-003	3.6999E-003	-9.3304E-004	2.2478E-004	-1.1912E-004
4640	1.0542E+000	6.5902E-004	5.4471E-002	6832	-1.4671E-003	3.7872E-003	-8.9820E-004	-5.8769E-004	-5.1963E-004
4641	1.0581E+000	6.7627E-004	5.5897E-002	6832	-1.3174E-003	3.9374E-003	-6.0220E-004	-2.6228E-004	-3.7633E-004
4642	1.0664E+000	6.6557E-004	5.5012E-002	6832	-1.0881E-003	4.0892E-003	4.4538E-004	-2.1145E-005	-7.7623E-004
4643	1.0732E+000	6.5984E-004	5.4538E-002	6832	-7.8306E-004	3.9858E-003	4.7165E-004	-1.2291E-003	7.9591E-004
4644	1.0737E+000	6.6896E-004	5.5292E-002	6832	-9.8508E-004	4.1215E-003	-5.2334E-004	-7.5526E-004	1.8320E-003
4645	1.0662E+000	6.7043E-004	5.5413E-002	6832	-1.2623E-003	4.1078E-003	-1.1232E-003	3.9811E-004	1.1078E-003
